gene_id,D_1_count,D_2_count,D_3_count,G_1_count,G_2_count,G_3_count,D_1_fpkm,D_2_fpkm,D_3_fpkm,G_1_fpkm,G_2_fpkm,G_3_fpkm,DvsG_D,DvsG_G,DvsG_log2FoldChange,DvsG_pvalue,DvsG_padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,Family
YIL097W,536,439,414,1231,1239,1376,26.89045412,20.13845757,20.71742218,36.35718851,42.01113187,38.0082889,588.0837312,1007.188917,-0.776528612,4.81E-08,9.90E-08,FYV10,IX,180427,181977,+,1551,protein_coding,- && sp|P40492|FYV10_YEAST Protein FYV10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FYV10 PE=1 SV=1 && PF10607:CTLH/CRA C-terminal to LisH motif domain,-
YLR212C,884,840,883,662,571,712,48.3724198,42.02939819,48.19569863,21.3256575,21.11744569,21.45122408,1103.042767,506.8494712,1.121380517,5.12E-20,1.72E-19,TUB4,XII,564860,566281,-,1422,protein_coding,"- && sp|P53378|TBG_YEAST Tubulin gamma chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB4 PE=1 SV=1 && PF03953:Tubulin C-terminal domain|PF00091:Tubulin/FtsZ family, GTPase domain",-
YPR009W,644,761,666,798,650,826,62.09512094,67.09414206,64.05423773,45.29741237,42.35890218,43.85086806,872.6925194,591.9810968,0.559910354,2.74E-06,5.08E-06,SUT2,XVI,576552,577358,+,807,protein_coding,- && sp|Q12286|SUT2_YEAST Sterol uptake protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUT2 PE=3 SV=1 && -,-
YJL090C,609,511,587,931,704,949,20.64808348,15.8420614,19.8519231,18.58279466,16.13224627,17.71557304,723.7355104,671.1157669,0.10757463,0.439001815,0.485373741,DPB11,X,262757,265051,-,2295,protein_coding,"- && sp|P47027|DPB11_YEAST DNA replication regulator DPB11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DPB11 PE=1 SV=1 && PF16589:BRCT domain, a BRCA1 C-terminus domain|PF00533:BRCA1 C Terminus (BRCT) domain",-
YOR054C,452,599,581,1439,1364,1739,17.36834958,21.04627674,22.26887501,32.55215938,35.42372411,36.79139345,687.6722174,1183.579868,-0.783109568,2.28E-09,5.01E-09,VHS3,XV,427833,429857,-,2025,protein_coding,- && sp|Q08438|VHS3_YEAST Phosphopantothenoylcysteine decarboxylase subunit VHS3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VHS3 PE=1 SV=1 && PF02441:Flavoprotein,-
YDR363W,483,496,519,909,765,958,27.41288982,25.74054296,29.38171054,30.37179538,29.34464462,29.93641127,633.2917003,685.6561317,-0.115199522,0.35343494,0.400316769,ESC2,IV,1199183,1200553,+,1371,protein_coding,- && sp|Q06340|ESC2_YEAST Protein ESC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ESC2 PE=1 SV=1 && PF11976:Ubiquitin-2 like Rad60 SUMO-like,-
YBR076W,118,129,122,1893,1643,2376,8.621395017,8.618140784,8.891138916,81.42261441,81.13212099,95.58032676,155.7416531,1533.391614,-3.300063072,6.21E-118,1.68E-116,ECM8,II,390227,391291,+,1065,protein_coding,- && sp|P38246|ECM8_YEAST Protein ECM8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM8 PE=4 SV=2 && PF14616:Domain of unknown function (DUF4451),-
YMR097C,778,640,547,703,707,711,54.8347248,41.2462417,38.45611659,29.16958756,33.67869186,27.59130295,831.2658161,557.1906149,0.577769011,0.00019136,0.000315644,MTG1,XIII,459424,460527,-,1104,protein_coding,- && sp|Q03151|MTG1_YEAST Mitochondrial GTPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MTG1 PE=1 SV=1 && PF01926:50S ribosome-binding GTPase,-
YBR257W,761,764,542,675,540,594,70.49373398,64.71240707,50.08032901,36.81022937,33.80798973,30.29555,870.9614793,472.8927119,0.881651582,4.95E-09,1.07E-08,POP4,II,728885,729724,+,840,protein_coding,- && sp|P38336|POP4_YEAST RNases MRP/P 32.9 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POP4 PE=1 SV=1 && PF01868:Domain of unknown function UPF0086,-
YPL138C,573,613,466,986,1042,872,41.98317216,41.06855662,34.05717123,42.53010306,51.59980688,35.17739299,695.9693339,766.5216079,-0.137868161,0.378538228,0.425145786,SPP1,XVI,291366,292427,-,1062,protein_coding,- && sp|Q03012|SPP1_YEAST COMPASS component SPP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPP1 PE=1 SV=1 && PF00628:PHD-finger,-
YPR135W,645,706,768,936,690,1022,18.02750515,18.04300843,21.41110898,15.40106149,13.0342106,15.72727017,895.6212974,685.6552585,0.384223332,0.003894469,0.005701958,CTF4,XVI,799234,802017,+,2784,protein_coding,"- && sp|Q01454|CTF4_YEAST DNA polymerase alpha-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTF4 PE=1 SV=2 && PF12341:Minichromosome loss protein, Mcl1, middle region",-
YCL005W,575,617,674,930,760,1007,58.03080716,56.93827004,67.85044359,55.2551303,51.83989202,55.95601461,788.8709767,701.2085792,0.16918687,0.182072193,0.218192037,LDB16,III,108021,108791,+,771,protein_coding,- && sp|P25587|LDB16_YEAST Protein LDB16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LDB16 PE=1 SV=2 && -,-
YKL139W,547,697,588,1191,893,1236,26.81980057,31.24851138,28.75726452,34.37786261,29.59234668,33.36669768,771.0667884,861.5300573,-0.160134406,0.202497142,0.240783847,CTK1,XI,182958,184544,+,1587,protein_coding,- && sp|Q03957|CTK1_YEAST CTD kinase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTK1 PE=1 SV=1 && PF12330:Haspin like kinase domain|PF00069:Protein kinase domain,-
YNR054C,659,714,808,567,336,389,53.92001971,53.41843701,65.94441451,27.31156451,18.58076687,17.52430353,922.2946901,336.3215506,1.45482598,1.37E-17,4.24E-17,ESF2,XIV,723356,724306,-,951,protein_coding,- && sp|P53743|ESF2_YEAST Pre-rRNA-processing protein ESF2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ESF2 PE=1 SV=1 && -,-
YDR316W,794,753,519,759,741,805,43.63172604,37.83599894,28.44796974,24.55401741,27.52072233,24.35590713,870.9720078,603.8935418,0.529006063,0.000667818,0.001052872,OMS1,IV,1093763,1095178,+,1416,protein_coding,"- && sp|Q06668|OMS1_YEAST Methyltransferase OMS1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OMS1 PE=1 SV=1 && PF13489:Methyltransferase domain",-
YBR117C,122,104,110,1594,1997,2835,4.639800912,3.616605944,4.172863981,35.68837097,51.3307145,59.36344775,142.3320211,1671.060014,-3.55523901,1.54E-82,2.34E-81,TKL2,II,474392,476437,-,2046,protein_coding,"- && sp|P33315|TKT2_YEAST Transketolase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TKL2 PE=1 SV=1 && PF00456:Transketolase, thiamine diphosphate binding domain|PF02780:Transketolase, C-terminal domain|PF02779:Transketolase, py",-
YBR291C,347,445,387,1037,764,1067,30.00074986,35.17960699,33.37456612,52.78132445,44.64324174,50.79179864,496.3549217,743.950158,-0.583910671,1.26E-05,2.25E-05,CTP1,II,783673,784572,-,900,protein_coding,- && sp|P38152|TXTP_YEAST Tricarboxylate transport protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTP1 PE=2 SV=3 && PF00153:Mitochondrial carrier protein,-
YOR154W,682,645,493,729,540,684,30.08367848,26.01564607,21.69179599,18.93097511,16.09904273,16.6122785,767.9327015,508.0995249,0.595537901,5.11E-05,8.75E-05,SLP1,XV,624729,626492,+,1764,protein_coding,- && sp|Q12232|SLP1_YEAST Uncharacterized protein SLP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLP1 PE=1 SV=1 && PF07738:Sad1 / UNC-like C-terminal,-
YHL028W,2006,1713,2498,176,159,251,85.85828206,67.04045697,106.6462841,4.434685499,4.599473483,5.91495609,2641.20996,151.5798663,4.12040216,4.30E-128,1.45E-126,WSC4,VIII,48763,50580,+,1818,protein_coding,- && sp|P38739|WSC4_YEAST Cell wall integrity and stress response component 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WSC4 PE=3 SV=1 && -,-
YKL049C,825,884,676,595,491,577,93.03577987,91.15419416,76.04046747,39.50134759,37.42288589,35.82600686,1004.80888,433.9985682,1.211598186,3.34E-20,1.13E-19,CSE4,XI,346075,346764,-,690,protein_coding,- && sp|P36012|CENPA_YEAST Histone H3-like centromeric protein CSE4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CSE4 PE=1 SV=2 && PF00125:Core histone H2A/H2B/H3/H4,-
YKR051W,914,851,820,641,596,616,56.57910362,48.16901485,50.63207752,23.3596746,24.93537225,20.99505984,1093.096452,485.9982101,1.170280015,2.49E-19,8.19E-19,YKR051W,XI,530946,532202,+,1257,protein_coding,- && sp|P36142|TM184_YEAST Transmembrane protein 184 homolog YKR051W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKR051W PE=1 SV=1 && PF03619:Organic solute transporter Ostalpha,-
YDR296W,536,654,629,1096,1111,1346,61.2438977,68.32885107,71.68870023,73.72376042,85.7969444,84.67781251,767.0110754,927.8707011,-0.274321086,0.031497608,0.041796436,MHR1,IV,1055212,1055892,+,681,protein_coding,- && sp|Q06630|MHR1_YEAST Mitochondrial homologous recombination protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MHR1 PE=1 SV=1 && PF12829:Transcriptional regulation of mitochondrial recombination,-
YOL066C,607,713,839,791,703,843,26.5944415,28.56406747,36.66622273,20.40222623,20.81695664,20.33556745,912.7127776,609.8890265,0.581513938,3.86E-05,6.66E-05,RIB2,XV,202696,204471,-,1776,protein_coding,- && sp|Q12362|RIB2_YEAST Bifunctional protein RIB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIB2 PE=1 SV=1 && PF00849:RNA pseudouridylate synthase|PF18785:Invertebrate-AID/APOBEC-deaminase,-
YOR249C,879,823,597,683,681,722,33.23446173,28.45299232,22.51521682,15.20265255,17.40229857,15.03015674,969.7521458,547.0437856,0.826776385,5.21E-08,1.07E-07,APC5,XV,798674,800731,-,2058,protein_coding,- && sp|Q08683|APC5_YEAST Anaphase-promoting complex subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APC5 PE=1 SV=1 && PF12862:Anaphase-promoting complex subunit 5,-
YPR182W,436,480,441,1259,1242,1416,129.9843679,130.8501461,131.1430425,220.9679363,250.2568435,232.4312021,572.5336071,1024.740833,-0.839388415,5.46E-12,1.36E-11,SMX3,XVI,900194,900454,+,261,protein_coding,- && sp|P54999|RUXF_YEAST Small nuclear ribonucleoprotein F OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMX3 PE=1 SV=1 && -,-
YNL261W,863,837,744,392,337,435,46.63300996,41.35580203,40.10122286,12.47003326,12.3075691,12.94191214,1032.259446,302.9910888,1.76789645,9.01E-43,5.93E-42,ORC5,XIV,155100,156539,+,1440,protein_coding,- && sp|P50874|ORC5_YEAST Origin recognition complex subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORC5 PE=1 SV=1 && PF14630:Origin recognition complex (ORC) subunit 5 C-terminus|PF13401:AAA domain,-
YNL278W,170,172,175,1960,1467,2054,4.155826685,3.844725075,4.267254872,28.20742679,24.23808751,27.64620239,218.5388024,1421.788441,-2.703110287,1.17E-88,2.02E-87,CAF120,XIV,113271,116453,+,3183,protein_coding,- && sp|P53836|CA120_YEAST CCR4-NOT transcriptional complex subunit CAF120 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAF120 PE=1 SV=1 && PF00169:PH domain,-
YPL141C,514,560,623,975,878,1010,15.39462509,15.33636239,18.61212981,17.19133114,17.77297963,16.6553556,717.4571484,748.2103942,-0.060611371,0.640307741,0.680557939,FRK1,XVI,283464,286061,-,2598,protein_coding,- && sp|Q03002|FRK1_YEAST Fatty acyl-CoA synthetase and RNA processing-associated kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRK1 PE=1 SV=1 && PF00069:Protein kinase domain,-
YJL031C,1050,969,740,612,533,562,83.03082349,70.06516683,58.36920715,28.490519,28.48636171,24.46881286,1164.480206,447.1493217,1.381600634,9.50E-21,3.29E-20,BET4,X,386368,387438,-,984,protein_coding,- && sp|Q00618|PGTA_YEAST Geranylgeranyl transferase type-2 subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BET4 PE=1 SV=3 && PF01239:Protein prenyltransferase alpha subunit repeat,-
YHR002W,476,418,357,1460,1365,1843,34.48639641,27.69143629,25.79948921,62.2719709,66.83950793,73.51783958,528.8036803,1214.010149,-1.199547953,9.52E-18,2.97E-17,LEU5,VIII,108812,109885,+,1074,protein_coding,- && sp|P38702|LEU5_YEAST Mitochondrial carrier protein LEU5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU5 PE=1 SV=1 && PF00153:Mitochondrial carrier protein,-
YOR216C,820,745,681,480,398,463,43.85266625,36.43063668,36.32714701,15.11201169,14.38549971,13.63294492,949.5636114,350.0861498,1.43960357,1.30E-26,5.49E-26,RUD3,XV,747525,748979,-,1455,protein_coding,- && sp|Q12234|RUD3_YEAST GRIP domain-containing protein RUD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RUD3 PE=1 SV=1 && PF10375:GRIP-related Arf-binding domain,-
YPL196W,663,824,707,1069,1022,1190,62.76056656,71.32288073,66.75668604,59.57306221,65.38587686,62.02215132,923.8375154,857.5508818,0.108168354,0.365684509,0.412818794,OXR1,XVI,175043,175864,+,822,protein_coding,- && sp|Q08952|OXR1_YEAST Oxidation resistance protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OXR1 PE=1 SV=1 && PF07534:TLD,-
YJL106W,163,216,248,1615,1617,2348,6.544537737,7.930004984,9.93219142,38.1735712,43.87944453,51.90581353,264.7150919,1448.215116,-2.452151755,1.37E-50,1.08E-49,IME2,X,221390,223327,+,1938,protein_coding,- && sp|P32581|IME2_YEAST Meiosis induction protein kinase IME2/SME1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IME2 PE=3 SV=1 && PF00069:Protein kinase domain,-
YNL172W,396,445,394,992,755,912,5.872584389,6.034237905,5.828171602,8.660533478,7.567296686,7.446555942,520.7546597,692.890182,-0.411945851,0.001469266,0.002239225,APC1,XIV,310636,315882,+,5247,protein_coding,- && sp|P53886|APC1_YEAST Anaphase-promoting complex subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APC1 PE=1 SV=2 && PF12859:Anaphase-promoting complex subunit 1,-
YBR070C,622,681,551,929,952,1147,67.78558018,67.86133233,59.89637786,59.60209689,70.12027499,68.82352119,781.3081384,790.976244,-0.017208983,0.893300838,0.907822805,ALG14,II,379221,379934,-,714,protein_coding,- && sp|P38242|ALG14_YEAST UDP-N-acetylglucosamine transferase subunit ALG14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALG14 PE=1 SV=1 && PF08660:Oligosaccharide biosynthesis protein Alg14 like,-
YMR130W,1131,1042,816,369,381,409,96.81527119,81.56001887,69.67443384,18.59544261,22.04275971,19.27662981,1261.839605,303.9190442,2.055143327,8.54E-44,5.75E-43,YMR130W,XIII,532119,533027,+,909,protein_coding,- && sp|Q04223|YM14_YEAST Uncharacterized protein YMR130W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR130W PE=3 SV=1 && PF00702:haloacid dehalogenase-like hydrolase,-
YDL001W,754,731,599,731,788,717,45.3751387,40.22465555,35.95633933,25.89780097,32.05033451,23.75703914,879.5801767,589.6573946,0.578358962,9.83E-05,0.000165141,RMD1,IV,447984,449276,+,1293,protein_coding,"- && sp|Q03441|RMD1_YEAST Sporulation protein RMD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RMD1 PE=1 SV=1 && PF02582:Uncharacterised ACR, YagE family COG1723",-
YLR386W,597,622,653,968,878,911,17.57609181,16.7442887,19.17622828,16.77730621,17.47037498,14.76702113,791.3154785,722.8338178,0.131033221,0.309300973,0.354393279,VAC14,XII,893628,896270,+,2643,protein_coding,- && sp|Q06708|VAC14_YEAST Vacuole morphology and inheritance protein 14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAC14 PE=1 SV=1 && PF12755:Vacuolar 14 Fab1-binding region|PF11916:Vacuolar protein 14 C-terminal Fig4p binding,-
YOR076C,509,557,606,973,875,1190,17.64981162,17.66061506,20.96027346,19.86250523,20.50643069,22.7193442,706.6939672,789.7119946,-0.160912525,0.217388693,0.256989339,SKI7,XV,469377,471620,-,2244,protein_coding,- && sp|Q08491|SKI7_YEAST Superkiller protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKI7 PE=1 SV=1 && PF00009:Elongation factor Tu GTP binding domain,-
YJR111C,240,306,263,602,452,620,21.91880089,25.55378953,23.95870425,32.36688713,27.89996857,31.17624294,340.563761,434.5208123,-0.351588504,0.015495536,0.021404132,YJR111C,X,635855,636706,-,852,protein_coding,- && sp|P47148|PXP2_YEAST Peroxisomal protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PXP2 PE=1 SV=1 && PF02627:Carboxymuconolactone decarboxylase family,-
YIL156W,540,541,468,1224,939,1240,13.06540464,11.96891291,11.29475945,17.4344967,15.35516283,16.51875559,653.8427015,884.4657734,-0.436344333,0.000481672,0.000769005,UBP7,IX,48091,51306,+,3216,protein_coding,- && sp|P40453|UBP7_YEAST Ubiquitin carboxyl-terminal hydrolase 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP7 PE=1 SV=1 && PF00443:Ubiquitin carboxyl-terminal hydrolase,-
YML065W,736,769,588,778,630,660,20.86318505,19.93230265,16.62578462,12.98318618,12.0698834,10.30085489,882.0538035,541.4233208,0.704884576,6.30E-07,1.22E-06,ORC1,XIII,142210,144954,+,2745,protein_coding,- && sp|P54784|ORC1_YEAST Origin recognition complex subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ORC1 PE=1 SV=1 && PF01426:BAH domain|PF00004:ATPase family associated with various cellular activities (AAA)|PF17872:AAA l,-
YML009C,758,897,697,1094,973,1115,276.9075179,299.6307087,253.9804846,235.278236,240.2360126,224.2678122,989.9050553,831.5873364,0.252191847,0.036495499,0.04799852,MRPL39,XIII,251304,251516,-,213,protein_coding,"- && sp|P36533|RM39_YEAST 54S ribosomal protein L39, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL39 PE=1 SV=3 && -",-
YMR234W,905,862,669,622,618,643,67.25847905,58.5779361,49.59371123,27.21370921,31.04178363,26.31091634,1027.889233,494.0838223,1.057904381,1.53E-13,4.09E-13,RNH1,XIII,740266,741312,+,1047,protein_coding,- && sp|Q04740|RNH1_YEAST Ribonuclease H OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNH1 PE=1 SV=2 && PF01693:Caulimovirus viroplasmin|PF00075:RNase H,-
YGR203W,640,794,631,699,707,713,111.4083124,126.3823601,109.564285,71.63309066,83.17958795,68.33665064,868.8454048,556.6480883,0.644057491,1.44E-06,2.74E-06,YCH1,VII,905237,905683,+,447,protein_coding,- && sp|P42937|YCH1_YEAST CDC25-like phosphatase YCH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCH1 PE=1 SV=1 && PF00581:Rhodanese-like domain,-
YNL042W,364,387,483,1251,1181,1517,23.78125484,23.11919379,31.47621783,48.11600763,52.1486428,54.56893798,522.4560231,1028.771321,-0.978322269,9.78E-12,2.41E-11,BOP3,XIV,548100,549290,+,1191,protein_coding,- && sp|P53958|BOP3_YEAST Protein BOP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BOP3 PE=1 SV=1 && PF10846:Protein of unknown function (DUF2722),-
YMR167W,473,452,395,1017,862,1054,15.93288074,13.92194574,13.27187518,20.16754385,19.62457047,19.54790921,557.5308896,764.67577,-0.456053703,0.000373406,0.000601225,MLH1,XIII,594886,597195,+,2310,protein_coding,"- && sp|P38920|MLH1_YEAST DNA mismatch repair protein MLH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLH1 PE=1 SV=2 && PF13589:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase|PF16413:DNA mismatch repair protein Mlh1 C-t",-
YNL242W,270,345,339,1608,1203,1569,4.396143681,5.136361078,5.505665735,15.41320841,13.23833817,14.06557839,402.1834379,1138.615254,-1.501360365,5.42E-29,2.42E-28,ATG2,XIV,191324,196102,+,4779,protein_coding,- && sp|P53855|ATG2_YEAST Autophagy-related protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG2 PE=1 SV=1 && PF09333:Autophagy-related protein C terminal domain|PF13329:Autophagy-related protein 2 CAD motif,-
YCL055W,898,944,670,764,751,752,69.3203823,66.63232142,51.58951481,34.7197719,39.18179056,31.96163524,1057.860873,595.4878232,0.830217377,9.61E-09,2.05E-08,KAR4,III,27929,28936,+,1008,protein_coding,- && sp|P25583|KAR4_YEAST Karyogamy protein KAR4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAR4 PE=1 SV=1 && PF05063:MT-A70,-
YGL134W,419,449,479,1419,1168,1510,25.04079907,24.53628676,28.5543121,49.92469819,47.17769654,49.68641305,569.3273685,1066.071339,-0.905642055,1.86E-13,4.97E-13,PCL10,VII,255663,256964,+,1302,protein_coding,- && sp|P53124|PCL10_YEAST PHO85 cyclin-10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCL10 PE=1 SV=1 && PF08613:Cyclin,-
YLR191W,631,580,518,1055,854,1042,42.29044783,35.54424188,34.62937975,41.62596136,38.68392432,38.4509595,730.7434702,769.1371965,-0.074244042,0.565521072,0.609339118,PEX13,XII,537272,538432,+,1161,protein_coding,"- && sp|P80667|PEX13_YEAST Peroxisomal membrane protein PAS20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEX13 PE=1 SV=1 && PF00018:SH3 domain|PF04088:Peroxin 13, N-terminal region",-
YGR251W,629,522,414,622,527,709,82.81486709,62.84294136,54.37008765,48.21108891,46.89515853,51.3961321,661.6017967,482.9587423,0.453400857,0.004132309,0.006038506,NOP19,VII,995639,996229,+,591,protein_coding,- && sp|P53317|NOP19_YEAST Nucleolar protein 19 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP19 PE=1 SV=1 && PF10863:Nucleolar protein 19,-
YOR038C,737,716,707,772,603,870,21.82163421,19.38479191,20.88051595,13.45661962,12.06693088,14.18291742,913.1691606,581.9728616,0.648620613,2.63E-07,5.22E-07,HIR2,XV,402761,405388,-,2628,protein_coding,- && sp|P32480|HIR2_YEAST Protein HIR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIR2 PE=1 SV=2 && PF07569:TUP1-like enhancer of split,-
