gene_id,location,location_encoded,split
YKL145W-A,Membrane_Secretory,1,test
YMR013C-A,Membrane_Secretory,1,test
YHR214C-D,Membrane_Secretory,1,train
YER190C-B,Membrane_Secretory,1,train
YEL077W-A,Membrane_Secretory,1,train
YGR296C-B,Membrane_Secretory,1,train
YPL283W-B,Membrane_Secretory,1,train
YPR204C-A,Membrane_Secretory,1,test
YLL066W-A,Membrane_Secretory,1,train
YLL067W-A,Membrane_Secretory,1,train
YKL044W,Membrane_Secretory,1,train
YBL071C,Membrane_Secretory,1,train
YBR027C,Membrane_Secretory,1,test
YBR209W,Membrane_Secretory,1,train
YBR219C,Membrane_Secretory,1,test
YBR292C,Membrane_Secretory,1,train
YHL037C,Membrane_Secretory,1,test
YHL005C,Membrane_Secretory,1,train
YHR078W,Membrane_Secretory,1,train
YHR130C,Membrane_Secretory,1,train
YAR064W,Membrane_Secretory,1,train
YEL014C,Cytoplasm,0,train
YNL198C,Mitochondria,2,train
YIL060W,Membrane_Secretory,1,train
YIL029C,Membrane_Secretory,1,train
YFL015C,Membrane_Secretory,1,train
YFR035C,Membrane_Secretory,1,train
YJL118W,Membrane_Secretory,1,train
YJL028W,Membrane_Secretory,1,train
YJL007C,Membrane_Secretory,1,train
YGL149W,Membrane_Secretory,1,test
YGL088W,Membrane_Secretory,1,test
YGR045C,Membrane_Secretory,1,train
YGR219W,Nucleus,3,train
YDR366C,Membrane_Secretory,1,test
YFR035W-A,Membrane_Secretory,1,train
YPL068C,Nucleus,3,train
YMR187C,Membrane_Secretory,1,train
YDR209C,Membrane_Secretory,1,train
YMR254C,Membrane_Secretory,1,train
YDR278C,Membrane_Secretory,1,train
YLR296W,Membrane_Secretory,1,train
YOR186W,Membrane_Secretory,1,train
YOR268C,Membrane_Secretory,1,train
YDR029W,Membrane_Secretory,1,train
YOR015W,Membrane_Secretory,1,train
YDL009C,Membrane_Secretory,1,test
YDR215C,Membrane_Secretory,1,train
YOR097C,Membrane_Secretory,1,train
YLR122C,Membrane_Secretory,1,train
YPR064W,Membrane_Secretory,1,train
YLR111W,Membrane_Secretory,1,test
YGL194C-A,Membrane_Secretory,1,train
Q0092,Mitochondria,2,train
YOR034C-A,Membrane_Secretory,1,train
YIR021W-A,Membrane_Secretory,1,train
YJR112W-A,Membrane_Secretory,1,train
YGL041C-B,Membrane_Secretory,1,test
YPL119C-A,Membrane_Secretory,1,train
YBR200W-A,Membrane_Secretory,1,test
YMR030W-A,Membrane_Secretory,1,train
YKL183C-A,Membrane_Secretory,1,train
YBR255C-A,Membrane_Secretory,1,train
YDR182W-A,Membrane_Secretory,1,train
YML007C-A,Mitochondria,2,train
YIL046W-A,Membrane_Secretory,1,test
YLR342W-A,Membrane_Secretory,1,train
YLL006W-A,Membrane_Secretory,1,test
YHR175W-A,Membrane_Secretory,1,train
YBR196C-A,Membrane_Secretory,1,train
YBL008W-A,Membrane_Secretory,1,train
YOR161C-C,Membrane_Secretory,1,train
YOR032W-A,Membrane_Secretory,1,test
YMR182W-A,Membrane_Secretory,1,train
YKL096C-B,Membrane_Secretory,1,train
YHR213W-A,Membrane_Secretory,1,train
YGR146C-A,Membrane_Secretory,1,train
YFR032C-B,Membrane_Secretory,1,train
YCL021W-A,Membrane_Secretory,1,train
Q0297,Mitochondria,2,train
Q0182,Mitochondria,2,train
Q0144,Mitochondria,2,train
Q0143,Mitochondria,2,train
Q0142,Mitochondria,2,train
Q0032,Mitochondria,2,train
Q0017,Mitochondria,2,test
Q0010,Mitochondria,2,train
