gene_id,length,log_length,n_term_hydrophobic,n_term_positive,n_term_aliphatic
YPL211W,181,2.2576785748691846,0.4,0.2,0.28
YPL213W,238,2.376576957056512,0.4,0.14,0.26
YPL217C,1183,3.0729847446279304,0.32,0.3,0.22
YPL221W,793,2.8992731873176036,0.5,0.06,0.38
YPL222W,688,2.837588438235511,0.42,0.16,0.36
YPL226W,1196,3.077731179652392,0.4,0.14,0.18
YPL273W,325,2.5118833609788744,0.5,0.12,0.32
YPL274W,587,2.7686381012476144,0.3,0.2,0.18
YPL280W,237,2.374748346010104,0.42,0.16,0.24
YNL045W,671,2.826722520168992,0.52,0.2,0.32
YPL236C,364,2.561101383649056,0.42,0.12,0.32
YPR056W,338,2.5289167002776547,0.4,0.14,0.26
YOL003C,378,2.5774917998372255,0.62,0.08,0.34
YDL201W,286,2.456366033129043,0.3,0.28,0.22
YOL092W,308,2.4885507165004443,0.48,0.06,0.34
YOR223W,292,2.4653828514484184,0.44,0.1,0.28
YOR281C,286,2.456366033129043,0.46,0.1,0.3
YDL132W,815,2.9111576087399764,0.38,0.1,0.22
YLR106C,4910,3.6910814921229687,0.46,0.08,0.32
YOR272W,460,2.6627578316815743,0.38,0.18,0.26
YPR029C,832,2.920123326290724,0.36,0.3,0.3
YDR167W,206,2.3138672203691533,0.28,0.1,0.14
YOR275C,661,2.82020145948564,0.48,0.1,0.36
YPR032W,1033,3.0141003215196207,0.26,0.24,0.16
YOL095C,706,2.8488047010518036,0.44,0.16,0.34
YDR253C,191,2.2810333672477277,0.44,0.16,0.36
YOR081C,749,2.8744818176994666,0.38,0.12,0.26
YPL253C,647,2.8109042806687006,0.3,0.18,0.14
YDL209C,339,2.530199698203082,0.4,0.12,0.2
YPL250C,136,2.1335389083702174,0.38,0.06,0.16
YPR045C,470,2.6720978579357175,0.3,0.06,0.12
YOR144C,791,2.8981764834976764,0.26,0.22,0.22
YPL069C,335,2.525044807036845,0.46,0.14,0.32
YPL157W,315,2.4983105537896004,0.36,0.34,0.26
YDL166C,197,2.294466226161593,0.28,0.16,0.16
YOR226C,156,2.1931245983544616,0.44,0.24,0.28
YPL254W,488,2.6884198220027105,0.46,0.06,0.24
YDL193W,375,2.574031267727719,0.38,0.22,0.16
YOL151W,342,2.534026106056135,0.44,0.12,0.32
YDR027C,889,2.9489017609702137,0.3,0.12,0.18
YPL146C,455,2.6580113966571126,0.26,0.26,0.16
YDL157C,118,2.0718820073061255,0.46,0.08,0.2
YPL164C,715,2.8543060418010806,0.42,0.14,0.38
YLR035C-A,1755,3.244277120801843,0.3,0.14,0.24
YPL166W,213,2.3283796034387376,0.38,0.14,0.18
YDL033C,417,2.6201360549737576,0.54,0.12,0.38
YOR006C,313,2.4955443375464483,0.28,0.32,0.08
YLR135W,748,2.8739015978644615,0.34,0.06,0.22
YDR021W,399,2.6009728956867484,0.32,0.18,0.18
YLR115W,859,2.9339931638312424,0.32,0.1,0.2
YOR228C,302,2.4800069429571505,0.44,0.18,0.2
YNL284C-B,1755,3.244277120801843,0.3,0.14,0.24
YOR192C-B,1770,3.247973266361807,0.36,0.08,0.22
YLR330W,671,2.826722520168992,0.52,0.1,0.42
YOR007C,346,2.5390760987927767,0.44,0.08,0.34
YOR173W,353,2.5477747053878224,0.44,0.16,0.34
YDL005C,431,2.6344772701607315,0.38,0.12,0.22
YLR110C,133,2.123851640967086,0.46,0.02,0.42
YDL153C,610,2.785329835010767,0.26,0.16,0.18
YGR027W-B,1755,3.244277120801843,0.26,0.16,0.22
YDL149W,997,2.998695158311656,0.34,0.1,0.16
YPL233W,216,2.334453751150931,0.3,0.22,0.24
YOL146W,194,2.287801729930226,0.42,0.08,0.24
YOR001W,733,2.8651039746411278,0.42,0.16,0.34
YLR087C,2958,3.4709981696608736,0.58,0.08,0.38
YDR213W,913,2.960470777534299,0.26,0.32,0.2
YDL100C,354,2.5490032620257876,0.38,0.12,0.26
YDR063W,149,2.173186268412274,0.32,0.2,0.24
YDL003W,566,2.7528164311882715,0.48,0.12,0.36
YDR381W,226,2.3541084391474008,0.28,0.22,0.22
YOL054W,406,2.6085260335771943,0.38,0.14,0.24
YLL023C,279,2.4456042032735974,0.52,0.12,0.32
YOR108W,604,2.7810369386211318,0.52,0.28,0.32
YLR144C,779,2.8915374576725643,0.42,0.14,0.14
YGR109W-A,290,2.462397997898956,0.46,0.12,0.2
YDR060W,1025,3.010723865391773,0.22,0.28,0.18
YPR062W,158,2.1986570869544226,0.36,0.12,0.26
YPR048W,623,2.7944880466591697,0.36,0.18,0.24
YPL252C,172,2.2355284469075487,0.42,0.18,0.3
YLR116W,476,2.677606952720493,0.34,0.24,0.18
YPR007C,680,2.832508912706236,0.32,0.12,0.24
YDL099W,341,2.5327543789924976,0.18,0.32,0.14
YBR012W-B,1756,3.244524511570084,0.3,0.14,0.24
YOR119C,484,2.6848453616444123,0.28,0.2,0.22
YLL058W,575,2.7596678446896306,0.48,0.06,0.26
YPL006W,1170,3.0681858617461617,0.52,0.08,0.3
YPR149W,173,2.2380461031287955,0.54,0.1,0.42
YLR132C,290,2.462397997898956,0.26,0.06,0.18
YPL212C,544,2.73559889969818,0.24,0.26,0.18
YPL198W,244,2.3873898263387296,0.4,0.24,0.36
YOR156C,726,2.8609366207000937,0.36,0.04,0.24
YLR129W,943,2.9745116927373285,0.44,0.04,0.32
YDL059C,238,2.376576957056512,0.4,0.08,0.26
YPL089C,676,2.829946695941636,0.44,0.24,0.38
YDL091C,455,2.6580113966571126,0.3,0.12,0.12
YPL004C,341,2.5327543789924976,0.44,0.18,0.22
YOL100W,1081,3.0338256939533106,0.36,0.2,0.18
YOR106W,283,2.45178643552429,0.28,0.12,0.16
YOR138C,671,2.826722520168992,0.5,0.06,0.34
YPL144W,148,2.1702617153949575,0.48,0.12,0.36
YOR171C,624,2.795184589682424,0.36,0.18,0.3
YDR016C,94,1.9731278535996988,0.36,0.06,0.28
YLR093C,253,2.403120521175818,0.38,0.1,0.24
YOR273C,659,2.81888541459401,0.24,0.1,0.16
YLR108C,485,2.6857417386022635,0.4,0.12,0.28
YPR046W,181,2.2576785748691846,0.34,0.22,0.3
YDR507C,1142,3.0576661039098294,0.42,0.1,0.34
YOL061W,496,2.6954816764901977,0.4,0.12,0.28
YLR086W,1418,3.151676230847048,0.32,0.12,0.2
YGR038C-B,1755,3.244277120801843,0.28,0.16,0.24
YOR109W,1107,3.044147620878723,0.5,0.18,0.38
YOL103W-B,1755,3.244277120801843,0.28,0.12,0.22
YOR093C,1648,3.216957207361097,0.36,0.16,0.22
YDL111C,265,2.423245873936808,0.42,0.12,0.24
YPL242C,1495,3.1746411926604483,0.34,0.08,0.2
YPR037C,196,2.292256071356476,0.52,0.14,0.4
YOL111C,212,2.3263358609287517,0.44,0.14,0.26
YLL009C,69,1.8388490907372552,0.2,0.2,0.08
YOL083W,412,2.6148972160331345,0.42,0.12,0.24
YPL011C,353,2.5477747053878224,0.52,0.1,0.38
YDL138W,763,2.8825245379548807,0.2,0.16,0.1
YLR121C,508,2.7058637122839193,0.44,0.18,0.32
YOR285W,139,2.143014800254095,0.4,0.14,0.24
YPL007C,588,2.7693773260761385,0.4,0.16,0.26
YLR117C,687,2.8369567370595505,0.32,0.2,0.28
YPR031W,748,2.8739015978644615,0.36,0.12,0.2
YDL207W,538,2.7307822756663893,0.36,0.06,0.12
YGR161C-D,1755,3.244277120801843,0.3,0.14,0.24
YOL112W,492,2.6919651027673606,0.34,0.0,0.22
YLR376C,242,2.383815365980431,0.4,0.12,0.3
YOR040W,285,2.45484486000851,0.46,0.16,0.28
YPR070W,566,2.7528164311882715,0.34,0.06,0.24
YOR087W,675,2.829303772831025,0.46,0.1,0.32
YDL217C,207,2.315970345456918,0.38,0.08,0.18
YOR159C,94,1.9731278535996988,0.52,0.12,0.28
YOL152W,620,2.792391689498254,0.4,0.16,0.3
YDL139C,223,2.3483048630481607,0.28,0.36,0.2
YOR004W,254,2.404833716619938,0.36,0.2,0.24
YPL001W,374,2.5728716022004803,0.4,0.08,0.24
YOR174W,284,2.4533183400470375,0.32,0.12,0.26
YPL249C,894,2.951337518795918,0.28,0.1,0.2
YLR052W,250,2.3979400086720375,0.36,0.24,0.22
YOL117W,645,2.809559714635268,0.18,0.04,0.08
YLR295C,124,2.093421685162235,0.48,0.16,0.36
YDR055W,444,2.6473829701146196,0.4,0.08,0.36
YDL035C,961,2.9827233876685453,0.44,0.08,0.28
YOL066C,591,2.7715874808812555,0.26,0.18,0.2
YOR230W,437,2.640481436970422,0.38,0.24,0.22
YPL255W,385,2.5854607295085006,0.26,0.16,0.12
YOL104C,352,2.546542663478131,0.4,0.1,0.3
YLL022C,385,2.5854607295085006,0.4,0.22,0.34
YPL149W,294,2.4683473304121573,0.52,0.12,0.34
YOR311C,290,2.462397997898956,0.36,0.14,0.28
YOL125W,476,2.677606952720493,0.3,0.22,0.16
YOR141C,881,2.944975908412048,0.3,0.0,0.22
YDL031W,995,2.9978230807457256,0.3,0.08,0.26
YLR080W,444,2.6473829701146196,0.4,0.18,0.26
YOL093W,293,2.4668676203541096,0.32,0.24,0.12
YPR028W,180,2.255272505103306,0.38,0.12,0.28
YOR288C,318,2.5024271199844326,0.46,0.12,0.3
YPR034W,477,2.678518379040114,0.38,0.14,0.26
YOL091W,609,2.784617292632875,0.18,0.1,0.12
YPL257W-B,1755,3.244277120801843,0.28,0.14,0.22
YOR110W,435,2.6384892569546374,0.44,0.12,0.3
YOR083W,295,2.469822015978163,0.24,0.16,0.12
YPL151C,451,2.6541765418779604,0.36,0.16,0.18
YOR308C,587,2.7686381012476144,0.32,0.16,0.22
YDR022C,196,2.292256071356476,0.28,0.12,0.16
YPR067W,185,2.2671717284030137,0.48,0.2,0.26
YLR143W,685,2.8356905714924254,0.4,0.12,0.24
YPR023C,401,2.603144372620182,0.44,0.12,0.24
YOR023C,566,2.7528164311882715,0.3,0.14,0.1
YDL010W,231,2.3636119798921444,0.5,0.1,0.36
YLR127C,853,2.9309490311675233,0.4,0.1,0.26
YDL204W,393,2.5943925503754266,0.32,0.12,0.22
YLR018C,299,2.4756711883244296,0.4,0.08,0.2
YDR214W,350,2.5440680443502757,0.4,0.2,0.28
YDL019C,1283,3.1082266563749283,0.44,0.16,0.32
YLR100W,347,2.5403294747908736,0.44,0.12,0.38
YDR026C,570,2.7558748556724915,0.28,0.28,0.22
YDR368W,312,2.494154594018443,0.44,0.14,0.34
YLR197W,504,2.7024305364455254,0.46,0.1,0.32
YPL152W,358,2.5538830266438746,0.4,0.18,0.22
YOL147C,236,2.3729120029701067,0.48,0.16,0.38
YOL124C,433,2.6364878963533656,0.46,0.1,0.32
YPL235W,471,2.673020907128896,0.38,0.08,0.28
YLR084C,1220,3.0863598306747484,0.52,0.08,0.38
YOR086C,1186,3.074084689028244,0.34,0.18,0.24
YDL216C,440,2.6434526764861874,0.36,0.16,0.24
YDR034C-D,1770,3.247973266361807,0.36,0.08,0.24
YLL051C,712,2.8524799936368566,0.48,0.18,0.34
YDL175C,344,2.53655844257153,0.44,0.1,0.26
YOR287C,300,2.4771212547196626,0.28,0.12,0.2
YPL002C,233,2.367355921026019,0.4,0.2,0.28
YDR013W,208,2.3180633349627615,0.36,0.2,0.3
YBL005W-B,1755,3.244277120801843,0.3,0.1,0.22
YBL100W-B,1770,3.247973266361807,0.34,0.12,0.24
YDR017C,1050,3.0211892990699383,0.28,0.22,0.22
YPR018W,606,2.782472624166286,0.32,0.2,0.2
YOR310C,511,2.708420900134713,0.42,0.16,0.34
YOR343W-B,1770,3.247973266361807,0.36,0.12,0.22
YOR322C,818,2.912753303671323,0.32,0.1,0.2
YDR255C,421,2.6242820958356683,0.3,0.22,0.2
YLR085C,438,2.6414741105040997,0.4,0.18,0.24
YDL156W,522,2.717670503002262,0.38,0.28,0.3
YOR090C,572,2.7573960287930244,0.28,0.22,0.22
YDL110C,150,2.1760912590556813,0.38,0.14,0.28
YPR072W,560,2.7481880270062002,0.26,0.22,0.18
YOL149W,231,2.3636119798921444,0.44,0.16,0.3
YDL161W,454,2.6570558528571038,0.32,0.16,0.28
YPR016C,245,2.3891660843645326,0.42,0.06,0.3
YLR151C,340,2.5314789170422554,0.48,0.2,0.3
YPR049C,1178,3.0711452904510828,0.42,0.04,0.28
YLR145W,201,2.303196057420489,0.34,0.18,0.24
YPL009C,1038,3.016197353512439,0.42,0.18,0.34
YMR162C,1656,3.219060332448861,0.22,0.2,0.14
YDR093W,1612,3.2073650374690716,0.36,0.08,0.14
YDR038C,1091,3.037824750588342,0.3,0.1,0.24
YOL012C,134,2.1271047983648077,0.26,0.28,0.2
YOR291W,1472,3.16790781000148,0.32,0.12,0.2
YPR030W,1121,3.049605612594973,0.38,0.12,0.3
YLR440C,709,2.8506462351830666,0.44,0.14,0.34
YML125C,312,2.494154594018443,0.56,0.06,0.4
YLR381W,733,2.8651039746411278,0.44,0.1,0.36
YLR383W,1114,3.04688519083771,0.3,0.16,0.18
YPL012W,1228,3.089198366805149,0.44,0.14,0.4
YLL018C-A,98,1.9912260756924949,0.36,0.1,0.16
YJL136C,87,1.9395192526186185,0.38,0.16,0.32
YGR085C,174,2.2405492482826,0.38,0.16,0.3
YGR169C-A,92,1.9637878273455553,0.32,0.26,0.24
YGR027C,108,2.03342375548695,0.4,0.3,0.3
YAL044W-A,110,2.041392685158225,0.36,0.22,0.2
YBL059C-A,109,2.037426497940624,0.34,0.22,0.24
YJL062W-A,85,1.9294189257142929,0.44,0.14,0.24
YCL005W-A,73,1.863322860120456,0.7,0.04,0.42
YDR079C-A,72,1.8573324964312685,0.52,0.14,0.42
YOR167C,67,1.8260748027008264,0.38,0.2,0.3
YKR095W-A,88,1.9444826721501687,0.38,0.16,0.24
YBL071W-A,82,1.9138138523837167,0.38,0.04,0.14
YMR244C-A,104,2.0170333392987803,0.36,0.16,0.16
YHR072W-A,58,1.7634279935629373,0.32,0.26,0.2
YBR111W-A,96,1.9822712330395684,0.36,0.12,0.28
YIL082W-A,1498,3.175511813363448,0.46,0.12,0.2
YGL226C-A,86,1.9344984512435677,0.48,0.12,0.32
YDR397C,146,2.164352855784437,0.48,0.08,0.34
YOL009C,271,2.432969290874406,0.38,0.12,0.28
YOR069W,675,2.829303772831025,0.28,0.08,0.22
YOR142W-B,1755,3.244277120801843,0.3,0.14,0.24
YCL057C-A,97,1.9867717342662448,0.36,0.1,0.22
YLR119W,213,2.3283796034387376,0.4,0.28,0.3
YOL062C,491,2.6910814921229687,0.46,0.14,0.36
YDL015C,310,2.4913616938342726,0.32,0.28,0.26
YDL148C,810,2.90848501887865,0.28,0.3,0.26
YOR111W,232,2.3654879848909,0.44,0.1,0.28
YOR145C,274,2.437750562820388,0.34,0.06,0.28
YIL082W,290,2.462397997898956,0.46,0.12,0.2
YDR057W,542,2.733999286538387,0.54,0.06,0.44
YOR129C,893,2.9508514588885464,0.38,0.16,0.22
YDR210C-D,1755,3.244277120801843,0.3,0.14,0.24
YPL169C,599,2.7774268223893115,0.44,0.12,0.28
YDR487C,208,2.3180633349627615,0.46,0.12,0.3
YLR262C,215,2.3324384599156054,0.34,0.16,0.22
YLR138W,985,2.9934362304976116,0.52,0.08,0.42
YMR112C,115,2.060697840353612,0.38,0.1,0.22
YOR165W,776,2.8898617212581885,0.36,0.12,0.26
YPL158C,758,2.8796692056320534,0.4,0.2,0.22
YOR213C,248,2.3944516808262164,0.44,0.14,0.28
YGR109W-B,1547,3.1894903136993675,0.46,0.12,0.2
YOR163W,188,2.27415784926368,0.38,0.16,0.28
YOR152C,256,2.4082399653118496,0.58,0.04,0.42
YNL054W-B,1749,3.2427898094786767,0.3,0.14,0.24
YDL232W,36,1.5563025007672873,0.5277777777777778,0.05555555555555555,0.3611111111111111
YOL123W,534,2.7275412570285567,0.26,0.08,0.2
YDL128W,411,2.6138418218760693,0.58,0.12,0.4
YOR115C,268,2.428134794028789,0.32,0.08,0.18
YLR316C,322,2.507855871695831,0.42,0.2,0.3
YCR020W-B,78,1.8920946026904804,0.34,0.1,0.26
Q0115,517,2.7134905430939424,0.52,0.04,0.34
Q0070,630,2.7993405494535817,0.56,0.08,0.4
YNL083W,494,2.693726948923647,0.34,0.18,0.26
YLR437C,133,2.123851640967086,0.32,0.14,0.2
YPL183W-A,93,1.9684829485539352,0.64,0.12,0.38
YOR304C-A,76,1.8808135922807914,0.36,0.08,0.28
YEL039C,113,2.05307844348342,0.3,0.22,0.16
YIL111W,151,2.1789769472931693,0.4,0.16,0.28
YHR051W,148,2.1702617153949575,0.38,0.22,0.26
YHR008C,233,2.367355921026019,0.44,0.14,0.32
Q0080,48,1.6812412373755872,0.6666666666666666,0.0625,0.375
YDL130W-A,86,1.9344984512435677,0.38,0.18,0.24
Q0140,398,2.599883072073688,0.46,0.16,0.3
R0040C,296,2.4712917110589387,0.46,0.14,0.34
Q0160,235,2.3710678622717363,0.4,0.16,0.32
YCL018W,364,2.561101383649056,0.5,0.16,0.4
YJL189W,51,1.7075701760979363,0.36,0.34,0.2
YIL078W,734,2.8656960599160706,0.32,0.18,0.22
YDR268W,379,2.578639209968072,0.44,0.16,0.3
YML099C,880,2.9444826721501687,0.24,0.28,0.1
YBR021W,633,2.801403710017355,0.28,0.12,0.18
YPL078C,244,2.3873898263387296,0.42,0.16,0.24
YGL147C,191,2.2810333672477277,0.38,0.18,0.3
YLR344W,127,2.103803720955957,0.44,0.22,0.34
YFR032C-A,59,1.7708520116421442,0.26,0.4,0.16
YLR061W,121,2.0827853703164503,0.42,0.14,0.3
YAL039C,269,2.429752280002408,0.36,0.06,0.14
YGR191W,603,2.780317312140151,0.42,0.12,0.2
YKL178C,470,2.6720978579357175,0.64,0.08,0.5
YBR120C,162,2.2095150145426308,0.44,0.24,0.34
YIR021W,363,2.5599066250361124,0.42,0.22,0.26
YHR037W,575,2.7596678446896306,0.44,0.26,0.26
YGR094W,1104,3.0429690733931802,0.38,0.22,0.2
YNL277W,486,2.6866362692622934,0.44,0.12,0.36
YLR142W,476,2.677606952720493,0.48,0.14,0.34
YBL076C,1072,3.0301947853567515,0.44,0.12,0.18
YDR298C,212,2.3263358609287517,0.54,0.12,0.38
YNL138W-A,85,1.9294189257142929,0.26,0.2,0.22
YJL190C,130,2.113943352306837,0.44,0.18,0.34
YHR010W,136,2.1335389083702174,0.48,0.26,0.36
YDL075W,113,2.05307844348342,0.4,0.32,0.3
YLR406C,113,2.05307844348342,0.4,0.32,0.3
YLL052C,149,2.173186268412274,0.34,0.16,0.2
YDL247W,609,2.784617292632875,0.32,0.2,0.2
YJR160C,602,2.7795964912578244,0.32,0.2,0.2
YKR103W,1218,3.0856472882968564,0.48,0.14,0.26
YIL172C,589,2.7701152947871015,0.38,0.14,0.2
YJR094W-A,92,1.9637878273455553,0.24,0.32,0.2
YLR287C-A,63,1.7993405494535817,0.38,0.32,0.28
YOR182C,63,1.7993405494535817,0.38,0.32,0.28
YBL072C,200,2.3010299956639813,0.28,0.38,0.2
YER102W,200,2.3010299956639813,0.28,0.38,0.2
YDL083C,143,2.155336037465062,0.48,0.18,0.36
YDL184C,25,1.3979400086720377,0.24,0.68,0.16
YDL133C-A,25,1.3979400086720377,0.24,0.68,0.16
YER153C,254,2.404833716619938,0.44,0.14,0.38
YJL133W,314,2.496929648073215,0.52,0.08,0.32
YGR222W,293,2.4668676203541096,0.32,0.2,0.3
YDL044C,440,2.6434526764861874,0.3,0.24,0.26
YJL129C,1235,3.0916669575956846,0.46,0.26,0.22
YML021C,359,2.5550944485783194,0.34,0.22,0.14
YML116W,542,2.733999286538387,0.3,0.08,0.22
YLR081W,574,2.7589118923979736,0.32,0.08,0.24
YFL036W,1351,3.130655349022031,0.4,0.16,0.28
YGL205W,748,2.8739015978644615,0.36,0.2,0.24
YOL108C,151,2.1789769472931693,0.3,0.28,0.26
YKL138C,131,2.1172712956557644,0.44,0.22,0.26
YDL069C,229,2.359835482339888,0.42,0.2,0.34
YJL151C,133,2.123851640967086,0.48,0.2,0.3
YPL104W,658,2.8182258936139557,0.4,0.24,0.3
YJR152W,543,2.734799829588847,0.4,0.06,0.34
YOR348C,627,2.7972675408307164,0.3,0.12,0.22
YGR008C,84,1.9242792860618816,0.2,0.22,0.06
YDR389W,654,2.815577748324267,0.38,0.14,0.16
YCR075C,260,2.414973347970818,0.5,0.06,0.32
YBL040C,219,2.3404441148401185,0.46,0.14,0.36
YER040W,730,2.863322860120456,0.2,0.12,0.14
YLR393W,279,2.4456042032735974,0.48,0.18,0.22
YOL140W,423,2.6263403673750423,0.3,0.18,0.2
YBR003W,473,2.6748611407378116,0.5,0.2,0.36
YBR140C,3092,3.4902394852462875,0.44,0.12,0.26
YOL081W,3079,3.4884096889031984,0.34,0.2,0.22
YMR286W,86,1.9344984512435677,0.46,0.2,0.38
YPL271W,62,1.792391689498254,0.4,0.12,0.34
YIR023W,970,2.9867717342662448,0.26,0.1,0.16
YOR336W,1365,3.1351326513767748,0.58,0.08,0.48
YKR099W,811,2.909020854211156,0.24,0.22,0.14
YER142C,296,2.4712917110589387,0.42,0.24,0.32
YJL180C,325,2.5118833609788744,0.38,0.14,0.24
YMR282C,580,2.7634279935629373,0.4,0.22,0.26
YJL063C,238,2.376576957056512,0.4,0.26,0.36
YKR085C,195,2.290034611362518,0.3,0.22,0.18
YGR171C,575,2.7596678446896306,0.4,0.22,0.26
YHL021C,465,2.667452952889954,0.36,0.18,0.3
YML063W,255,2.406540180433955,0.36,0.3,0.22
YGR076C,157,2.1958996524092336,0.44,0.16,0.2
YKR052C,304,2.482873583608754,0.52,0.1,0.36
YKR053C,404,2.606381365110605,0.44,0.12,0.26
YHR014W,291,2.4638929889859074,0.4,0.3,0.24
YJR077C,311,2.4927603890268375,0.5,0.08,0.34
YGR148C,155,2.1903316981702914,0.38,0.24,0.22
YMR220W,451,2.6541765418779604,0.5,0.12,0.38
YOL023W,676,2.829946695941636,0.42,0.26,0.28
YLR069C,761,2.8813846567705728,0.42,0.2,0.16
YOR201C,412,2.6148972160331345,0.36,0.24,0.2
YCR036W,333,2.5224442335063197,0.4,0.12,0.3
YCR069W,318,2.5024271199844326,0.44,0.16,0.32
YCR063W,157,2.1958996524092336,0.38,0.24,0.22
YGL010W,174,2.2405492482826,0.44,0.18,0.28
YCR024C,492,2.6919651027673606,0.42,0.22,0.28
YCR032W,2167,3.335858911319818,0.5,0.12,0.44
YCR067C,1065,3.0273496077747564,0.4,0.06,0.26
YCL028W,405,2.6074550232146687,0.38,0.1,0.3
YCR011C,1049,3.020775488193558,0.34,0.16,0.24
YCL064C,360,2.5563025007672873,0.46,0.14,0.26
YCR045C,491,2.6910814921229687,0.44,0.12,0.28
YCL001W,188,2.27415784926368,0.38,0.14,0.24
YCL037C,434,2.637489729512511,0.5,0.06,0.3
YCL004W,521,2.7168377232995247,0.44,0.16,0.26
YCL052C,416,2.6190933306267428,0.36,0.18,0.28
YCL069W,458,2.660865478003869,0.56,0.06,0.44
YCL073C,615,2.788875115775417,0.26,0.16,0.16
YCR028C,512,2.709269960975831,0.44,0.2,0.32
YCR044C,357,2.552668216112193,0.42,0.08,0.3
YCR046C,169,2.2278867046136734,0.48,0.16,0.3
YCR048W,610,2.785329835010767,0.34,0.16,0.24
YCR082W,128,2.1072099696478683,0.36,0.18,0.28
YKR034W,269,2.429752280002408,0.38,0.12,0.24
YPL160W,1090,3.037426497940624,0.42,0.12,0.3
YJL139C,428,2.6314437690131722,0.48,0.14,0.32
YDR123C,304,2.482873583608754,0.38,0.04,0.24
YMR267W,310,2.4913616938342726,0.34,0.22,0.26
YKR050W,889,2.9489017609702137,0.46,0.26,0.28
YER044C-A,408,2.61066016308988,0.38,0.18,0.26
YML105C,273,2.436162647040756,0.48,0.1,0.28
YOL103W,609,2.784617292632875,0.24,0.2,0.12
YGL143C,413,2.615950051656401,0.4,0.14,0.22
YGR220C,269,2.429752280002408,0.48,0.12,0.32
YAL018C,325,2.5118833609788744,0.4,0.14,0.26
YAL022C,517,2.7134905430939424,0.28,0.12,0.2
YIL155C,649,2.812244696800369,0.52,0.1,0.3
YDR300C,428,2.6314437690131722,0.4,0.22,0.32
YPR058W,307,2.4871383754771865,0.44,0.1,0.3
YLR205C,317,2.5010592622177517,0.46,0.14,0.28
YKL119C,215,2.3324384599156054,0.44,0.2,0.28
YNR041C,372,2.5705429398818973,0.32,0.16,0.24
YGR286C,375,2.574031267727719,0.42,0.1,0.34
YNL315C,318,2.5024271199844326,0.4,0.22,0.24
YLR172C,300,2.4771212547196626,0.38,0.12,0.34
YNL268W,611,2.7860412102425545,0.3,0.1,0.14
YPL121C,222,2.346352974450639,0.2,0.22,0.14
YLR067C,965,2.9845273133437926,0.34,0.22,0.24
YJL201W,599,2.7774268223893115,0.44,0.06,0.32
YMR023C,526,2.7209857441537393,0.4,0.14,0.26
YOR190W,445,2.6483600109809315,0.4,0.12,0.3
YEL050C,393,2.5943925503754266,0.36,0.12,0.28
YEL048C,152,2.1818435879447726,0.46,0.06,0.32
YEL038W,227,2.3560258571931225,0.4,0.06,0.24
YER163C,232,2.3654879848909,0.38,0.18,0.2
YEL011W,704,2.8475726591421124,0.44,0.12,0.26
YBL013W,401,2.603144372620182,0.48,0.1,0.26
YBL014C,894,2.951337518795918,0.34,0.08,0.22
YJR144W,269,2.429752280002408,0.36,0.18,0.24
YBL010C,280,2.4471580313422194,0.28,0.02,0.2
YGL255W,376,2.575187844927661,0.38,0.08,0.2
YGL254W,299,2.4756711883244296,0.18,0.2,0.08
YOR185C,220,2.342422680822206,0.42,0.14,0.3
YDL210W,571,2.756636108245848,0.28,0.12,0.24
YMR133W,428,2.6314437690131722,0.42,0.12,0.22
YMR302C,850,2.929418925714293,0.48,0.16,0.36
YOR196C,414,2.617000341120899,0.38,0.16,0.28
YHR147C,214,2.330413773349191,0.48,0.14,0.32
YNR002C,282,2.450249108319361,0.22,0.12,0.14
YBL005W,976,2.9894498176666917,0.26,0.28,0.18
YPL270W,773,2.888179493918325,0.52,0.18,0.36
YGR006W,251,2.399673721481038,0.36,0.18,0.24
YGR007W,323,2.509202522331103,0.36,0.18,0.24
YKR061W,425,2.6283889300503116,0.52,0.14,0.36
YOR010C,251,2.399673721481038,0.5,0.04,0.48
YBL080C,541,2.7331972651065692,0.4,0.22,0.28
YOR219C,931,2.9689496809813427,0.26,0.2,0.08
YNL076W,584,2.7664128471123997,0.46,0.12,0.3
YDR461W,36,1.5563025007672873,0.4444444444444444,0.1388888888888889,0.2777777777777778
YNL145W,38,1.5797835966168101,0.39473684210526316,0.13157894736842105,0.2631578947368421
YBL057C,208,2.3180633349627615,0.4,0.1,0.28
YKL186C,184,2.2648178230095364,0.42,0.08,0.26
YKL179C,679,2.8318697742805017,0.38,0.14,0.34
YKL175W,503,2.7015679850559273,0.52,0.1,0.4
YKL100C,587,2.7686381012476144,0.34,0.12,0.24
YKL110C,313,2.4955443375464483,0.4,0.12,0.3
YDR087C,278,2.444044795918076,0.34,0.22,0.24
YBL069W,429,2.6324572921847245,0.6,0.22,0.38
YKL065C,206,2.3138672203691533,0.58,0.1,0.36
YKL061W,113,2.05307844348342,0.32,0.1,0.24
YKL055C,278,2.444044795918076,0.4,0.16,0.34
YKL170W,138,2.1398790864012365,0.52,0.18,0.4
YKL132C,430,2.6334684555795866,0.38,0.14,0.3
YKL168C,724,2.859738566197147,0.34,0.24,0.14
YKL029C,669,2.8254261177678233,0.36,0.22,0.28
YKR064W,863,2.9360107957152097,0.22,0.28,0.18
YKL174C,618,2.790988475088816,0.36,0.1,0.24
YKL214C,203,2.307496037913213,0.3,0.24,0.2
YKL207W,253,2.403120521175818,0.54,0.08,0.4
YKL206C,267,2.4265112613645754,0.52,0.04,0.38
YKL160W,145,2.161368002234975,0.24,0.3,0.16
